symbol,cond1,cond2,cond3,cond4,cond5,cond6,cond7,met_count,close,volume,date,rs_score,rs_benchmark,cond8,met_count_fin,rs_score_fin,provider_symbol,fin_met_count,has_error,rs_percentile,fin_percentile,total_percentile,total_met_count,market,vcp_detected,vcp_confidence,vcp_confidence_level,vcp_state_detail,vcp_state_bucket,vcp_pattern_start,vcp_pattern_end,vcp_pivot_price,vcp_invalidation_price,vcp_breakout_date,vcp_breakout_price,vcp_breakout_volume,vcp_volume_multiple,vcp_distance_to_pivot_pct,vcp_extended,vcp_dimensional_scores,vcp_metrics,vcp_pivots,cup_handle_detected,cup_handle_confidence,cup_handle_confidence_level,cup_handle_state_detail,cup_handle_state_bucket,cup_handle_pattern_start,cup_handle_pattern_end,cup_handle_pivot_price,cup_handle_invalidation_price,cup_handle_breakout_date,cup_handle_breakout_price,cup_handle_breakout_volume,cup_handle_volume_multiple,cup_handle_distance_to_pivot_pct,cup_handle_extended,cup_handle_dimensional_scores,cup_handle_metrics,cup_handle_pivots,has_forming_pattern,has_completed_pattern,has_recent_breakout_pattern,has_failed_pattern,pattern_included,pattern_stage_summary,max_pattern_confidence,pattern_count,total_met_count_pctile,rs_score_pctile,pattern_confidence_pctile,pattern_stage_score,actual_data_pattern_priority_score,actionable_pattern_pass
THTX,True,True,True,True,True,True,True,8,3.390000104904175,0.0,2026-02-10,94.2,SPY,True,8,94.2,,6,False,67.42424242424242,80.68181818181817,148.1060606060606,14,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,80.68181818181817,67.42424242424242,9.659090909090908,25.0,43.95833333333333,False
SD,True,True,True,True,True,True,True,8,16.5,494900.0,2026-03-11,86.08,SPY,True,8,86.08,,0,True,7.449494949494949,22.727272727272727,30.176767676767675,8,us,True,0.699,Medium,BREAKOUT_VCP_RECENT,BROKEOUT_RECENT,2025-10-06,2026-03-11,14.619999885559082,13.699999809265137,2026-03-05,17.270000457763672,432100.0,1.406218473174129,0.12859098010649705,True,"{'technical_quality': 1.0, 'volume_confirmation': 0.25, 'temporal_validity': 0.4333, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1385, 0.0629], 'contraction_bars': [9, 6], 'recovery_bars': [21, 7], 'prior_run_up_pct': 0.4332966303646546, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.12653901477092802, 'volume_ratio_last10_vs_first_half': 1.3423479756135688, 'natr_ratio_last10_vs_first10': 1.066560330498055, 'range_ratio_last10_vs_first10': 1.5156492632559335}","[{'pivot_index': 222, 'pivot_date': '2025-10-06', 'pivot_type': 'H', 'pivot_price': 13.0, 'prominence_pct': 0.1308, 'source_window': 7}, {'pivot_index': 231, 'pivot_date': '2025-10-17', 'pivot_type': 'L', 'pivot_price': 11.2, 'prominence_pct': 0.065, 'source_window': 7}, {'pivot_index': 252, 'pivot_date': '2025-11-17', 'pivot_type': 'H', 'pivot_price': 14.62, 'prominence_pct': 0.0581, 'source_window': 7}, {'pivot_index': 258, 'pivot_date': '2025-11-25', 'pivot_type': 'L', 'pivot_price': 13.7, 'prominence_pct': 0.0581, 'source_window': 7}, {'pivot_index': 265, 'pivot_date': '2025-12-05', 'pivot_type': 'H', 'pivot_price': 15.56, 'prominence_pct': 0.072, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,True,False,True,RECENT_BREAKOUT,0.699,1,22.727272727272727,7.449494949494949,56.25,100.0,43.79419191919192,False
STOK,True,True,True,True,True,True,True,8,37.93999862670898,477600.0,2026-03-11,96.76,SPY,True,8,96.76,STOK,5,False,84.34343434343434,62.436868686868685,146.78030303030303,13,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,62.436868686868685,84.34343434343434,9.659090909090908,25.0,43.62689393939394,False
PLSE,True,True,True,True,True,True,True,8,20.01000022888184,237500.0,2026-03-11,85.97,SPY,True,8,85.97,PLSE,4,False,6.565656565656567,51.76767676767676,58.33333333333333,12,us,True,0.635,Medium,FORMING_VCP,FORMING,2025-12-22,2026-03-11,15.645000457763672,13.300000190734863,,,,,0.27900285352513876,False,"{'technical_quality': 0.917, 'volume_confirmation': 0.0, 'temporal_validity': 0.5833, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1748, 0.1499], 'contraction_bars': [7, 14], 'recovery_bars': [4, 9], 'prior_run_up_pct': 0.27070059752705267, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.16586764061529638, 'volume_ratio_last10_vs_first_half': 1.2026942355889725, 'natr_ratio_last10_vs_first10': 1.550790139707686, 'range_ratio_last10_vs_first10': 1.072822144012697}","[{'pivot_index': 276, 'pivot_date': '2025-12-22', 'pivot_type': 'H', 'pivot_price': 15.96, 'prominence_pct': 0.1209, 'source_window': 7}, {'pivot_index': 283, 'pivot_date': '2026-01-02', 'pivot_type': 'L', 'pivot_price': 13.17, 'prominence_pct': 0.1226, 'source_window': 7}, {'pivot_index': 287, 'pivot_date': '2026-01-08', 'pivot_type': 'H', 'pivot_price': 15.645, 'prominence_pct': 0.1582, 'source_window': 7}, {'pivot_index': 301, 'pivot_date': '2026-01-29', 'pivot_type': 'L', 'pivot_price': 13.3, 'prominence_pct': 0.1279, 'source_window': 7}, {'pivot_index': 310, 'pivot_date': '2026-02-11', 'pivot_type': 'H', 'pivot_price': 26.3, 'prominence_pct': 0.138, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.635,1,51.76767676767676,6.565656565656567,38.19444444444444,82.0,43.62222222222222,False
AKAM,True,True,True,True,True,True,True,8,106.47000122070312,4787200.0,2026-03-11,85.58,SPY,True,8,85.58,,0,True,4.292929292929292,22.727272727272727,27.02020202020202,8,us,True,0.68,Medium,FORMING_VCP,FORMING,2025-11-11,2026-03-11,90.76000213623048,84.54000091552734,,,,,0.17309385979180547,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.65, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.1011, 0.0685], 'contraction_bars': [17, 7], 'recovery_bars': [11, 16], 'prior_run_up_pct': 0.3184293724478484, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.12582633208628544, 'volume_ratio_last10_vs_first_half': 1.4375534827999314, 'natr_ratio_last10_vs_first10': 1.140989923074658, 'range_ratio_last10_vs_first10': 1.446419699071381}","[{'pivot_index': 248, 'pivot_date': '2025-11-11', 'pivot_type': 'H', 'pivot_price': 92.0, 'prominence_pct': 0.0978, 'source_window': 7}, {'pivot_index': 265, 'pivot_date': '2025-12-05', 'pivot_type': 'L', 'pivot_price': 82.7, 'prominence_pct': 0.0615, 'source_window': 7}, {'pivot_index': 276, 'pivot_date': '2025-12-22', 'pivot_type': 'H', 'pivot_price': 90.76, 'prominence_pct': 0.0402, 'source_window': 7}, {'pivot_index': 283, 'pivot_date': '2026-01-02', 'pivot_type': 'L', 'pivot_price': 84.54, 'prominence_pct': 0.0513, 'source_window': 7}, {'pivot_index': 299, 'pivot_date': '2026-01-27', 'pivot_type': 'H', 'pivot_price': 104.98, 'prominence_pct': 0.0961, 'source_window': 7}]",True,0.584,Medium,FORMING_HANDLE,FORMING,2026-01-27,2026-03-11,108.4000015258789,90.87999725341795,,,,,-0.01780443060893333,False,"{'technical_quality': 0.7643, 'volume_confirmation': 0.4, 'temporal_validity': 0.1167, 'market_context': 1.0}","{'cup_len': 30, 'cup_depth_pct': 0.16162365337493384, 'rim_diff_pct': 0.03154979816239983, 'recovery_ratio': 1.032577615351347, 'balance_ratio': 0.25, 'bottom_zone_width': 8, 'bottom_zone_ratio': 0.26666666666666666, 'v_shape_recovery_ratio': 0.26655277736892186, 'handle_len': 0, 'handle_depth_pct': None, 'handle_volume_ratio': None, 'handle_upper_half': None, 'handle_vs_cup_advance': None, 'prior_run_up_pct': 0.5044426081027713, 'price_only_break_index': None}","[{'pivot_index': 299, 'pivot_date': '2026-01-27', 'pivot_type': 'H', 'pivot_price': 104.98, 'prominence_pct': 0.0961, 'source_window': 7}, {'pivot_index': 305, 'pivot_date': '2026-02-04', 'pivot_type': 'L', 'pivot_price': 90.88, 'prominence_pct': 0.1616, 'source_window': 0}, {'pivot_index': 329, 'pivot_date': '2026-03-11', 'pivot_type': 'H', 'pivot_price': 108.4, 'prominence_pct': 0.1202, 'source_window': 7}]",True,False,False,False,True,FORMING,0.68,2,22.727272727272727,4.292929292929292,50.0,82.0,43.15505050505051,False
LWLG,True,True,True,True,True,True,True,8,5.019999980926514,4828800.0,2026-03-11,96.33,SPY,True,8,96.33,LWLG,5,False,82.1969696969697,62.436868686868685,144.6338383838384,13,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,62.436868686868685,82.1969696969697,9.659090909090908,25.0,43.09027777777778,False
FCX,True,True,True,True,True,True,True,8,61.540000915527344,17754700.0,2026-03-11,89.64,SPY,True,8,89.64,,0,True,34.72222222222222,22.727272727272727,57.44949494949495,8,us,True,0.626,Medium,FORMING_VCP,FORMING,2025-10-29,2026-03-11,42.2599983215332,38.84999847412109,,,,,0.4562234585837688,False,"{'technical_quality': 1.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.4083, 'market_context': 0.9674}","{'contractions': 2, 'depths_pct': [0.1138, 0.0807], 'contraction_bars': [6, 7], 'recovery_bars': [4, 45], 'prior_run_up_pct': 0.23726884183625518, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.20823481782472883, 'volume_ratio_last10_vs_first_half': 1.2520086474545908, 'natr_ratio_last10_vs_first10': 1.3055989483690662, 'range_ratio_last10_vs_first10': 1.3523433871052173}","[{'pivot_index': 239, 'pivot_date': '2025-10-29', 'pivot_type': 'H', 'pivot_price': 43.49, 'prominence_pct': 0.1005, 'source_window': 7}, {'pivot_index': 245, 'pivot_date': '2025-11-06', 'pivot_type': 'L', 'pivot_price': 38.54, 'prominence_pct': 0.0733, 'source_window': 7}, {'pivot_index': 249, 'pivot_date': '2025-11-12', 'pivot_type': 'H', 'pivot_price': 42.26, 'prominence_pct': 0.0831, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 38.85, 'prominence_pct': 0.0798, 'source_window': 7}, {'pivot_index': 301, 'pivot_date': '2026-01-29', 'pivot_type': 'H', 'pivot_price': 69.44, 'prominence_pct': 0.1552, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.626,1,22.727272727272727,34.72222222222222,36.17424242424242,82.0,42.99722222222222,False
VERV,True,True,True,True,True,True,True,8,11.130000114440918,0.0,2025-07-25,93.62,SPY,True,8,93.62,,6,False,62.752525252525245,80.68181818181817,143.43434343434342,14,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,80.68181818181817,62.752525252525245,9.659090909090908,25.0,42.790404040404034,False
DLX,True,True,True,True,True,True,True,8,27.31999969482422,378100.0,2026-03-11,90.28,SPY,True,8,90.28,,0,True,38.88888888888889,22.727272727272727,61.61616161616162,8,us,True,0.594,Medium,FORMING_VCP,FORMING,2025-10-27,2026-03-11,22.39999961853028,18.559999465942383,,,,,0.21964286428933222,False,"{'technical_quality': 0.6905, 'volume_confirmation': 0.0, 'temporal_validity': 0.8083, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0902, 0.1714], 'contraction_bars': [5, 9], 'recovery_bars': [3, 20], 'prior_run_up_pct': 0.43423959957169433, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.07187502847186188, 'volume_ratio_last10_vs_first_half': 1.2245543894719306, 'natr_ratio_last10_vs_first10': 1.2591060755909635, 'range_ratio_last10_vs_first10': 1.2123995872373439}","[{'pivot_index': 237, 'pivot_date': '2025-10-27', 'pivot_type': 'H', 'pivot_price': 19.52, 'prominence_pct': 0.0702, 'source_window': 7}, {'pivot_index': 242, 'pivot_date': '2025-11-03', 'pivot_type': 'L', 'pivot_price': 17.76, 'prominence_pct': 0.2071, 'source_window': 7}, {'pivot_index': 245, 'pivot_date': '2025-11-06', 'pivot_type': 'H', 'pivot_price': 22.4, 'prominence_pct': 0.1897, 'source_window': 7}, {'pivot_index': 254, 'pivot_date': '2025-11-19', 'pivot_type': 'L', 'pivot_price': 18.56, 'prominence_pct': 0.0884, 'source_window': 7}, {'pivot_index': 274, 'pivot_date': '2025-12-18', 'pivot_type': 'H', 'pivot_price': 23.56, 'prominence_pct': 0.0671, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.594,1,22.727272727272727,38.88888888888889,29.797979797979796,82.0,42.763636363636365,False
FNV,True,True,True,True,True,True,True,8,265.7200012207031,2456300.0,2026-03-11,90.16,SPY,True,8,90.16,,0,True,38.131313131313135,22.727272727272727,60.85858585858586,8,us,True,0.598,Medium,FORMING_VCP,FORMING,2025-12-26,2026-03-11,273.5599975585937,222.97000122070312,,,,,-0.02865914756491883,False,"{'technical_quality': 0.6283, 'volume_confirmation': 0.0249, 'temporal_validity': 0.9156, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0731, 0.1849], 'contraction_bars': [4, 5], 'recovery_bars': [18, 16], 'prior_run_up_pct': 0.4297861663692055, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.08012861202581802, 'volume_ratio_last10_vs_first_half': 1.037564162389174, 'natr_ratio_last10_vs_first10': 1.5400288904865826, 'range_ratio_last10_vs_first10': 1.1583177422161932}","[{'pivot_index': 279, 'pivot_date': '2025-12-26', 'pivot_type': 'H', 'pivot_price': 218.6, 'prominence_pct': 0.0614, 'source_window': 7}, {'pivot_index': 283, 'pivot_date': '2026-01-02', 'pivot_type': 'L', 'pivot_price': 202.62, 'prominence_pct': 0.0814, 'source_window': 7}, {'pivot_index': 301, 'pivot_date': '2026-01-29', 'pivot_type': 'H', 'pivot_price': 273.56, 'prominence_pct': 0.1517, 'source_window': 7}, {'pivot_index': 306, 'pivot_date': '2026-02-05', 'pivot_type': 'L', 'pivot_price': 222.97, 'prominence_pct': 0.1151, 'source_window': 7}, {'pivot_index': 322, 'pivot_date': '2026-03-02', 'pivot_type': 'H', 'pivot_price': 285.67, 'prominence_pct': 0.1193, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.598,1,22.727272727272727,38.131313131313135,30.555555555555557,82.0,42.725757575757584,False
INTC,True,True,True,True,True,True,True,8,47.97999954223633,72159200.0,2026-03-11,93.75,SPY,True,8,93.75,,0,True,64.01515151515152,22.727272727272727,86.74242424242425,8,us,False,0.519,Low,FORMING_VCP,FORMING,2025-10-28,2026-03-11,44.02000045776367,34.95000076293945,,,,,0.08995908776221384,False,"{'technical_quality': 0.6667, 'volume_confirmation': 0.0435, 'temporal_validity': 0.5583, 'market_context': 0.8404}","{'contractions': 2, 'depths_pct': [0.2258, 0.206], 'contraction_bars': [18, 15], 'recovery_bars': [7, 26], 'prior_run_up_pct': 1.239325307319926, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.16333490155923366, 'volume_ratio_last10_vs_first_half': 1.0562465432922272, 'natr_ratio_last10_vs_first10': 1.0064612082825424, 'range_ratio_last10_vs_first10': 1.2179836512544222}","[{'pivot_index': 238, 'pivot_date': '2025-10-28', 'pivot_type': 'H', 'pivot_price': 42.48, 'prominence_pct': 0.1095, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 32.89, 'prominence_pct': 0.1033, 'source_window': 7}, {'pivot_index': 263, 'pivot_date': '2025-12-03', 'pivot_type': 'H', 'pivot_price': 44.02, 'prominence_pct': 0.1004, 'source_window': 7}, {'pivot_index': 278, 'pivot_date': '2025-12-24', 'pivot_type': 'L', 'pivot_price': 34.95, 'prominence_pct': 0.0865, 'source_window': 7}, {'pivot_index': 304, 'pivot_date': '2026-02-03', 'pivot_type': 'H', 'pivot_price': 51.49, 'prominence_pct': 0.1163, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.519,0,22.727272727272727,64.01515151515152,22.727272727272727,82.0,42.631060606060615,False
AHR,True,True,True,True,True,True,True,8,52.79999923706055,2820300.0,2026-03-11,86.58,SPY,True,8,86.58,,0,True,11.742424242424242,22.727272727272727,34.46969696969697,8,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,0.719,Medium,FORMING_HANDLE,FORMING,2025-12-04,2026-03-11,54.66999816894531,50.709999084472656,,,,,-0.0342052129964584,False,"{'technical_quality': 0.9197, 'volume_confirmation': 0.0, 'temporal_validity': 1.0, 'market_context': 1.0}","{'cup_len': 57, 'cup_depth_pct': 0.1763307062835119, 'rim_diff_pct': 0.06685565944234943, 'recovery_ratio': 1.0716455713618713, 'balance_ratio': 0.5405405405405406, 'bottom_zone_width': 19, 'bottom_zone_ratio': 0.3333333333333333, 'v_shape_recovery_ratio': 0.29253110719616443, 'handle_len': 8, 'handle_depth_pct': 0.0724345933254867, 'handle_volume_ratio': 1.3047713859062788, 'handle_upper_half': True, 'handle_vs_cup_advance': 0.4107883127798701, 'prior_run_up_pct': 0.4634250859565303, 'price_only_break_index': None}","[{'pivot_index': 264, 'pivot_date': '2025-12-04', 'pivot_type': 'H', 'pivot_price': 51.015, 'prominence_pct': 0.0552, 'source_window': 7}, {'pivot_index': 284, 'pivot_date': '2026-01-05', 'pivot_type': 'L', 'pivot_price': 45.03, 'prominence_pct': 0.1763, 'source_window': 0}, {'pivot_index': 321, 'pivot_date': '2026-02-27', 'pivot_type': 'H', 'pivot_price': 54.67, 'prominence_pct': 0.0596, 'source_window': 7}]",True,False,False,False,True,FORMING,0.719,1,22.727272727272727,11.742424242424242,62.81565656565656,82.0,42.58055555555556,False
CNL,True,True,True,True,True,True,True,8,17.549999237060547,48200.0,2026-03-11,93.33,SPY,True,8,93.33,,0,True,60.98484848484848,22.727272727272727,83.71212121212122,8,us,False,0.568,Low,FORMING_VCP,FORMING,2025-10-01,2026-03-11,16.15999984741211,13.760000228881836,,,,,0.08601481452804816,False,"{'technical_quality': 0.9208, 'volume_confirmation': 0.0, 'temporal_validity': 0.2417, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.3468, 0.1485], 'contraction_bars': [32, 4], 'recovery_bars': [28, 18], 'prior_run_up_pct': 0.801710754622839, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.18564362512384192, 'volume_ratio_last10_vs_first_half': 1.404096834264432, 'natr_ratio_last10_vs_first10': 1.5955712017897943, 'range_ratio_last10_vs_first10': 1.8627413704517837}","[{'pivot_index': 219, 'pivot_date': '2025-10-01', 'pivot_type': 'H', 'pivot_price': 14.956, 'prominence_pct': 0.1181, 'source_window': 7}, {'pivot_index': 251, 'pivot_date': '2025-11-14', 'pivot_type': 'L', 'pivot_price': 9.77, 'prominence_pct': 0.1077, 'source_window': 7}, {'pivot_index': 279, 'pivot_date': '2025-12-26', 'pivot_type': 'H', 'pivot_price': 16.16, 'prominence_pct': 0.1436, 'source_window': 7}, {'pivot_index': 283, 'pivot_date': '2026-01-02', 'pivot_type': 'L', 'pivot_price': 13.76, 'prominence_pct': 0.0896, 'source_window': 7}, {'pivot_index': 301, 'pivot_date': '2026-01-29', 'pivot_type': 'H', 'pivot_price': 21.239, 'prominence_pct': 0.282, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.568,0,22.727272727272727,60.984848484848484,26.073232323232325,82.0,42.54267676767677,False
SIF,True,True,True,True,True,True,True,8,14.56999969482422,78900.0,2026-03-11,97.78,SPY,True,8,97.78,SIF,4,False,89.8989898989899,51.76767676767676,141.66666666666666,12,us,False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],False,False,False,False,False,NONE,0.0,0,51.76767676767676,89.8989898989899,9.659090909090908,25.0,42.348484848484844,False
JOE,True,True,True,True,True,True,True,8,70.94000244140625,139300.0,2026-03-11,87.82,SPY,True,8,87.82,,0,True,20.454545454545457,22.727272727272727,43.18181818181819,8,us,True,0.682,Medium,FORMING_VCP,FORMING,2025-12-12,2026-03-11,71.9000015258789,66.01000213623047,,,,,-0.01335186459108939,False,"{'technical_quality': 0.8307, 'volume_confirmation': 0.1149, 'temporal_validity': 0.8396, 'market_context': 1.0}","{'contractions': 2, 'depths_pct': [0.0795, 0.0819], 'contraction_bars': [9, 7], 'recovery_bars': [34, 4], 'prior_run_up_pct': 0.3614406409810378, 'resistance_band_pct': 0.0, 'last_two_high_gap_pct': 0.0, 'higher_lows_ratio': 1.0, 'tightness_pct': 0.08025029931313167, 'volume_ratio_last10_vs_first_half': 0.9925595238095238, 'natr_ratio_last10_vs_first10': 1.6191193985432737, 'range_ratio_last10_vs_first10': 2.1148657836204596}","[{'pivot_index': 270, 'pivot_date': '2025-12-12', 'pivot_type': 'H', 'pivot_price': 63.13, 'prominence_pct': 0.0599, 'source_window': 7}, {'pivot_index': 279, 'pivot_date': '2025-12-26', 'pivot_type': 'L', 'pivot_price': 58.11, 'prominence_pct': 0.0579, 'source_window': 7}, {'pivot_index': 313, 'pivot_date': '2026-02-17', 'pivot_type': 'H', 'pivot_price': 71.9, 'prominence_pct': 0.0734, 'source_window': 7}, {'pivot_index': 320, 'pivot_date': '2026-02-26', 'pivot_type': 'L', 'pivot_price': 66.01, 'prominence_pct': 0.0908, 'source_window': 7}, {'pivot_index': 324, 'pivot_date': '2026-03-04', 'pivot_type': 'H', 'pivot_price': 73.54, 'prominence_pct': 0.1024, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.682,1,22.727272727272727,20.454545454545457,50.63131313131313,82.0,42.321717171717175,False
NRT,True,True,True,True,True,True,True,8,9.229999542236328,91400.0,2026-03-11,93.15,SPY,True,8,93.15,,0,True,59.72222222222222,22.727272727272727,82.44949494949495,8,us,False,0.565,Low,FORMING_VCP,FORMING,2025-11-11,2026-03-11,9.40999984741211,7.519999980926514,2026-03-09,9.75,531500.0,4.452542514869733,-0.019128619351177156,False,"{'technical_quality': 0.6667, 'volume_confirmation': 0.0912, 'temporal_validity': 0.5944, 'market_context': 1.0}","{'contractions': 3, 'depths_pct': [0.2058, 0.1034, 0.2009], 'contraction_bars': [8, 7, 5], 'recovery_bars': [40, 5, 14], 'prior_run_up_pct': 0.594036604687681, 'resistance_band_pct': 0.007438862482390976, 'last_two_high_gap_pct': 0.007438862482390976, 'higher_lows_ratio': 0.5, 'tightness_pct': 0.1976620283568627, 'volume_ratio_last10_vs_first_half': 2.38401559454191, 'natr_ratio_last10_vs_first10': 1.139143433923338, 'range_ratio_last10_vs_first10': 1.256984753420013}","[{'pivot_index': 248, 'pivot_date': '2025-11-11', 'pivot_type': 'H', 'pivot_price': 6.95, 'prominence_pct': 0.1367, 'source_window': 7}, {'pivot_index': 256, 'pivot_date': '2025-11-21', 'pivot_type': 'L', 'pivot_price': 5.52, 'prominence_pct': 0.1168, 'source_window': 7}, {'pivot_index': 296, 'pivot_date': '2026-01-22', 'pivot_type': 'H', 'pivot_price': 9.48, 'prominence_pct': 0.1519, 'source_window': 7}, {'pivot_index': 303, 'pivot_date': '2026-02-02', 'pivot_type': 'L', 'pivot_price': 8.5, 'prominence_pct': 0.1005, 'source_window': 7}, {'pivot_index': 308, 'pivot_date': '2026-02-09', 'pivot_type': 'H', 'pivot_price': 9.41, 'prominence_pct': 0.1339, 'source_window': 7}, {'pivot_index': 313, 'pivot_date': '2026-02-17', 'pivot_type': 'L', 'pivot_price': 7.52, 'prominence_pct': 0.1588, 'source_window': 7}, {'pivot_index': 327, 'pivot_date': '2026-03-09', 'pivot_type': 'H', 'pivot_price': 10.49, 'prominence_pct': 0.2316, 'source_window': 7}]",False,0.0,None,NONE,NONE,,,,,,,,,,False,"{'technical_quality': 0.0, 'volume_confirmation': 0.0, 'temporal_validity': 0.0, 'market_context': 0.0}",{},[],True,False,False,False,True,FORMING,0.565,0,22.727272727272727,59.72222222222222,25.5050505050505,82.0,42.11338383838384,False
