symbol,company_name,ipo_date,filing_date,price_range,shares_offered,exchange,type,source,form_type,cik,accession_number,file_description,business_address,sic_code,fiscal_year_end
N/A,Hamco Ventures Ltd  (CIK 0002039079),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002039079,,424B4,N/A,,
N/A,Origin Investment Corp I  (CIK 0002044523),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002044523,,424B4,N/A,,
EVAC,EQV Ventures Acquisition Corp. II  (EVAC)  (CIK 0002042902),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002042902,,PROSPECTUS,N/A,,
CV,"CapsoVision, Inc  (CV)  (CIK 0001378325)",2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001378325,,424B4,N/A,,
COSO,"CoastalSouth Bancshares, Inc.  (COSO)  (CIK 0001297107)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001297107,,424B4,N/A,,
EMPG,Empro Group Inc.  (EMPG)  (CIK 0002005569),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002005569,,424B4,N/A,,
ONCH,1RT Acquisition Corp.  (ONCH)  (CIK 0002054272),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002054272,,PROSPECTUS,N/A,,
NMP,NMP Acquisition Corp.  (NMP)  (CIK 0002054876),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002054876,,PROSPECTUS,N/A,,
VNME,Vendome Acquisition Corp I  (VNME)  (CIK 0002055879),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002055879,,424B4,N/A,,
GOVX,"GeoVax Labs, Inc.  (GOVX, GOVXW)  (CIK 0000832489)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000832489,,FORM 424B4,N/A,,
CLRB,"Cellectar Biosciences, Inc.  (CLRB)  (CIK 0001279704)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001279704,,424B4,N/A,,
CCII,Cohen Circle Acquisition Corp. II  (CCII)  (CIK 0002064683),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002064683,,PROSPECTUS,N/A,,
GRAN,Grande Group Ltd/HK  (GRAN)  (CIK 0002027722),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002027722,,PROSPECTUS,N/A,,
RAY,Raytech Holding Ltd  (RAY)  (CIK 0001948443),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001948443,,PROSPECTUS,N/A,,
SONM,SONIM TECHNOLOGIES INC  (SONM)  (CIK 0001178697),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001178697,,424B4,N/A,,
INAC,Indigo Acquisition Corp.  (INAC)  (CIK 0002063816),2025-07-01,2025-07-01,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002063816,,PROSPECTUS,N/A,,
BBLG,"Bone Biologics Corp  (BBLG, BBLGW)  (CIK 0001419554)",2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001419554,,424B4,N/A,,
ASTI,"Ascent Solar Technologies, Inc.  (ASTI)  (CIK 0001350102)",2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001350102,,424B4,N/A,,
N/A,Yorkville Acquisition Corp.  (CIK 0002064658),2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002064658,,PROSPECTUS,N/A,,
FIGX,FIGX Capital Acquisition Corp.  (FIGX)  (CIK 0002059033),2025-06-30,2025-06-30,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002059033,,PROSPECTUS,N/A,,
GVH,Globavend Holdings Ltd  (GVH)  (CIK 0001978527),2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001978527,,PROSPECTUS,N/A,,
DGLY,"DIGITAL ALLY, INC.  (DGLY)  (CIK 0001342958)",2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001342958,,424B4,N/A,,
JCAP,"Jefferson Capital, Inc. / DE  (JCAP)  (CIK 0002046042)",2025-06-27,2025-06-27,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002046042,,424B4,N/A,,
JLHL,Julong Holding Ltd  (JLHL)  (CIK 0002007846),2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002007846,,424B4,N/A,,
LWAC,LightWave Acquisition Corp.  (LWAC)  (CIK 0002061379),2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002061379,,PROSPECTUS,N/A,,
N/A,"Cantor Equity Partners III, Inc.  (CIK 0002034268)",2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002034268,,PROSPECTUS,N/A,,
LFWD,Lifeward Ltd.  (LFWD)  (CIK 0001607962),2025-06-26,2025-06-26,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001607962,,424B4,N/A,,
FMFC,Kandal M Venture Ltd  (FMFC)  (CIK 0002024656),2025-06-25,2025-06-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002024656,,PROSPECTUS,N/A,,
OBA,Oxley Bridge Acquisition Ltd  (OBA)  (CIK 0002034313),2025-06-25,2025-06-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002034313,,PROSPECTUS,N/A,,
XTIA,"XTI Aerospace, Inc.  (XTIA)  (CIK 0001529113)",2025-06-25,2025-06-25,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001529113,,PROSPECTUS,N/A,,
ICU,"SeaStar Medical Holding Corp  (ICU, ICUCW)  (CIK 0001831868)",2025-06-23,2025-06-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001831868,,PROSPECTUS,N/A,,
HCHL,Happy City Holdings Ltd  (HCHL)  (CIK 0002046656),2025-06-23,2025-06-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002046656,,PROSPECTUS,N/A,,
MBRX,"Moleculin Biotech, Inc.  (MBRX)  (CIK 0001659617)",2025-06-23,2025-06-23,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001659617,,FORM 424B4,N/A,,
CAI,"Caris Life Sciences, Inc.  (CAI)  (CIK 0002019410)",2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002019410,,424B4,N/A,,
LGCL,Lucas GC Ltd  (LGCL)  (CIK 0001954694),2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001954694,,424B4,N/A,,
PACH,Pioneer Acquisition I Corp  (PACH)  (CIK 0002040381),2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002040381,,424B4,N/A,,
QMMM,QMMM Holdings Ltd  (QMMM)  (CIK 0001971542),2025-06-20,2025-06-20,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001971542,,424B4,N/A,,
AXIN,Axiom Intelligence Acquisition Corp 1  (AXIN)  (CIK 0002057030),2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002057030,,PROSPECTUS,N/A,,
SDST,"Stardust Power Inc.  (SDST, SDSTW)  (CIK 0001831979)",2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001831979,,424B4,N/A,,
EGG,ENIGMATIG LTD  (EGG)  (CIK 0001982961),2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001982961,,424B4,N/A,,
MENS,Jyong Biotech Ltd.  (MENS)  (CIK 0001954488),2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001954488,,PROSPECTUS,N/A,,
PCSA,"Processa Pharmaceuticals, Inc.  (PCSA)  (CIK 0001533743)",2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001533743,,424B4,N/A,,
SLDE,"Slide Insurance Holdings, Inc.  (SLDE)  (CIK 0001886428)",2025-06-18,2025-06-18,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001886428,,424B4,N/A,,
CTRI,"Centuri Holdings, Inc.  (CTRI)  (CIK 0001981599)",2025-06-17,2025-06-17,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001981599,,424B4,N/A,,
AIRO,"AIRO Group Holdings, Inc.  (AIRO)  (CIK 0001927958)",2025-06-16,2025-06-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001927958,,424B4,N/A,,
CHSN,Chanson International Holding  (CHSN)  (CIK 0001825349),2025-06-16,2025-06-16,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001825349,,PROSPECTUS,N/A,,
BSAA,BEST SPAC I Acquisition Corp.  (BSAA)  (CIK 0002051587),2025-06-13,2025-06-13,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002051587,,PROSPECTUS,N/A,,
BACC,Blue Acquisition Corp/Cayman  (BACC)  (CIK 0002059654),2025-06-13,2025-06-13,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002059654,,FORM 424B4,N/A,,
VNTG,Vantage Corp (Singapore)  (VNTG)  (CIK 0002027160),2025-06-13,2025-06-13,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002027160,,424B4,N/A,,
VOYG,"Voyager Technologies, Inc./DE  (VOYG)  (CIK 0001788060)",2025-06-12,2025-06-12,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001788060,,424B4,N/A,,
CHYM,"Chime Financial, Inc.  (CHYM)  (CIK 0001795586)",2025-06-12,2025-06-12,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001795586,,424B4,N/A,,
CAPS,Capstone Holding Corp.  (CAPS)  (CIK 0000887151),2025-06-12,2025-06-12,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000887151,,PROSPECTUS,N/A,,
BLUW,Blue Water Acquisition Corp. III  (BLUW)  (CIK 0002050501),2025-06-11,2025-06-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002050501,,424B4,N/A,,
BLGO,"BIOLARGO, INC.  (BLGO)  (CIK 0000880242)",2025-06-11,2025-06-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0000880242,,FORM 424B4,N/A,,
ASIC,Ategrity Specialty Insurance Co Holdings  (ASIC)  (CIK 0002040491),2025-06-11,2025-06-11,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002040491,,424B4,N/A,,
JEM,707 Cayman Holdings Ltd.  (JEM)  (CIK 0002018222),2025-06-10,2025-06-10,N/A,N/A,N/A,IPO,sec_edgar,424B4,0002018222,,424B4,N/A,,
NUWE,"Nuwellis, Inc.  (NUWE, NUWEW)  (CIK 0001506492)",2025-06-10,2025-06-10,N/A,N/A,N/A,IPO,sec_edgar,424B4,0001506492,,424B4,N/A,,
RVYL,RYVYL Inc.  (RVYL)  (CIK 0001419275),2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001419275,,FORM 424B1,N/A,,
AUGO,"Aura Minerals Inc.  (AUGO, ORAAF)  (CIK 0001468642)",2025-07-16,2025-07-16,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001468642,,PROSPECTUS,N/A,,
SPMA,"Sound Point Meridian Capital, Inc.  (SPMA, SPMC)  (CIK 0001930147)",2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001930147,,424B1,N/A,,
N/A,KENTUCKY POWER CO  (CIK 0000055373),2025-06-09,2025-06-09,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000055373,,424B1,N/A,,
FGL,Founder Group Ltd  (FGL)  (CIK 0001989930),2025-05-27,2025-05-27,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001989930,,PROSPECTUS,N/A,,
N/A,CLECO POWER LLC  (CIK 0000018672),2025-03-07,2025-03-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000018672,,424B1,N/A,,
N/A,ROCHESTER GAS & ELECTRIC CORP  (CIK 0000084557),2025-02-10,2025-02-10,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000084557,,424B1,N/A,,
OMEX,ODYSSEY MARINE EXPLORATION INC  (OMEX)  (CIK 0000798528),2025-02-07,2025-02-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000798528,,424B1,N/A,,
TTAM,Titan America SA  (TTAM)  (CIK 0002035304),2025-02-07,2025-02-07,N/A,N/A,N/A,IPO,sec_edgar,424B1,0002035304,,424B1,N/A,,
N/A,NEW YORK STATE ELECTRIC & GAS CORP  (CIK 0000071675),2025-02-06,2025-02-06,N/A,N/A,N/A,IPO,sec_edgar,424B1,0000071675,,424B1,N/A,,
TBBB,BBB FOODS INC  (TBBB)  (CIK 0001978954),2025-02-06,2025-02-06,N/A,N/A,N/A,IPO,sec_edgar,424B1,0001978954,,424B1,N/A,,
YMT,Yimutian Inc.  (YMT)  (CIK 0001991605),2025-07-31,2025-07-31,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001991605,,REGISTRATION STATEMENT,N/A,,
N/A,CHARMING WOW INC  (CIK 0002071350),2025-07-31,2025-07-31,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002071350,,FORM F-1,N/A,,
VTEK,VISTEK LTD  (VTEK)  (CIK 0002013100),2025-07-31,2025-07-31,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002013100,,F-1/A,N/A,,
MYNZ,MAINZ BIOMED N.V.  (MYNZ)  (CIK 0001874252),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001874252,,REGISTRATION STATEMENT,N/A,,
N/A,Transten Global Group Ltd  (CIK 0002018836),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002018836,,REGISTRATION STATEMENT,N/A,,
RZLV,"REZOLVE AI PLC  (RZLV, RZLVW)  (CIK 0001920294)",2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001920294,,F-1,N/A,,
MCTA,Charming Medical Ltd  (MCTA)  (CIK 0002035992),2025-07-30,2025-07-30,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002035992,,REGISTRATION STATEMENT,N/A,,
N/A,TechCreate Group Ltd.  (CIK 0002047190),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047190,,F-1,N/A,,
MAGH,Magnitude International Ltd  (MAGH)  (CIK 0002046117),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046117,,F-1/A,N/A,,
DKI,DarkIris Inc.  (DKI)  (CIK 0002058584),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002058584,,F-1/A,N/A,,
AGCC,Agencia Comercial Spirits Ltd.  (AGCC)  (CIK 0002060016),2025-07-29,2025-07-29,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002060016,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
NCI,Neo-Concept International Group Holdings Ltd  (NCI)  (CIK 0001916331),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001916331,,REGISTRATION STATEMENT,N/A,,
NSRX,Nasus Pharma Ltd  (NSRX)  (CIK 0002029039),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002029039,,F-1/A,N/A,,
YLY,Zi Yun Dong Fang Ltd  (YLY)  (CIK 0002053115),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002053115,,F-1/A,N/A,,
ZDAN,Zerolimit Technology Holding Co. Ltd.  (ZDAN)  (CIK 0001992092),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001992092,,AMENDMENT NO. 1,N/A,,
DGNX,Diginex Ltd  (DGNX)  (CIK 0002010499),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002010499,,F-1,N/A,,
CURR,Currenc Group Inc.  (CURR)  (CIK 0001862935),2025-07-28,2025-07-28,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001862935,,F-1/A,N/A,,
POAS,Phaos Technology (Cayman) Holdings Ltd  (POAS)  (CIK 0002024258),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002024258,,F-1/A,N/A,,
LGCB,Linkage Global Inc  (LGCB)  (CIK 0001969401),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001969401,,AMENDMENT NO. 2 TO FORM F-1,N/A,,
OTSA,OTSAW Ltd  (OTSA)  (CIK 0002046462),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046462,,REGISTRATION STATEMENT,N/A,,
FOFO,"Hang Feng Technology Innovation Co., Ltd.  (FOFO)  (CIK 0002060083)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002060083,,REGISTRATION STATEMENT,N/A,,
GELS,Gelteq Ltd  (GELS)  (CIK 0001920092),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001920092,,REGISTRATION STATEMENT,N/A,,
ELCG,ELC Group Holdings Ltd.  (ELCG)  (CIK 0002039096),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002039096,,F-1/A,N/A,,
JFBR,"Jeffs' Brands Ltd  (JFBR, JFBRW)  (CIK 0001885408)",2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001885408,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
N/A,Zenta Group Co Ltd  (CIK 0002011458),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002011458,,F-1/A,N/A,,
N/A,XINZI TECHNOLOGY INC  (CIK 0002075664),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002075664,,FORM F-1 REGISTRATION STATEMENT,N/A,,
UPX,Uptrend Holdings Ltd  (UPX)  (CIK 0002046370),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046370,,REGISTRATION STATEMENT,N/A,,
N/A,INNOCAN PHARMA Corp  (CIK 0001889791),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001889791,,F-1,N/A,,
GTSG,GATES GROUP Inc.  (GTSG)  (CIK 0002033738),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002033738,,F-1/A,N/A,,
CTW,CTW Cayman  (CTW)  (CIK 0002047148),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047148,,REGISTRATION STATEMENT,N/A,,
N/A,Going International Holding Co Ltd  (CIK 0001968532),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001968532,,REGISTRATION STATEMENT,N/A,,
KBSX,"FST Corp.  (KBSX, FSTWF)  (CIK 0002014254)",2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002014254,,REGISTRATION STATEMENT,N/A,,
PLTS,Platinum Analytics Cayman Ltd  (PLTS)  (CIK 0002053033),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002053033,,F-1/A,N/A,,
THH,TryHard Holdings Ltd  (THH)  (CIK 0002044241),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002044241,,F-1/A,N/A,,
RUBI,Rubico Inc.  (RUBI)  (CIK 0001943421),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001943421,,F-1,N/A,,
BQ,Boqii Holding Ltd  (BQ)  (CIK 0001815021),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001815021,,AMENDMENT NO. 5 TO FORM F-1,N/A,,
BULL,"Webull Corp  (BULL, BULLW)  (CIK 0001866364)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001866364,,REGISTRATION STATEMENT,N/A,,
TNMG,"TNL Mediagene  (TNMG, TNMWF)  (CIK 0002013186)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002013186,,REGISTRATION STATEMENT,N/A,,
BGL,"Blue Gold Ltd  (BGL, BGLWW)  (CIK 0002019435)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002019435,,REGISTRATION STATEMENT,N/A,,
N/A,AMBITIONS ENTERPRISE MANAGEMENT CO. L.L.C  (CIK 0002010959),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002010959,,REGISTRATION STATEMENT,N/A,,
N/A,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002038378,,REGISTRATION STATEMENT,N/A,,
MWG,Multi Ways Holdings Ltd  (MWG)  (CIK 0001941500),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001941500,,F-1/A,N/A,,
BTFT,Beta FinTech Holdings Ltd  (BTFT)  (CIK 0002046216),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046216,,REGISTRATION STATEMENT,N/A,,
GINT,Gifts International Holdings Ltd  (GINT)  (CIK 0002032274),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002032274,,REGISTRATION STATEMENT,N/A,,
N/A,Bullish  (CIK 0001872195),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001872195,,F-1,N/A,,
N/A,Texxon Holding Ltd  (CIK 0002014337),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002014337,,REGISTRATION STATEMENT,N/A,,
N/A,Eastern International Ltd.  (CIK 0002013320),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002013320,,F-1/A,N/A,,
BUUU,BUUU Group Ltd  (BUUU)  (CIK 0002047273),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047273,,REGISTRATION STATEMENT,N/A,,
RCT,RedCloud Holdings plc  (RCT)  (CIK 0002027360),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002027360,,F-1,N/A,,
N/A,Megan Holdings Ltd.  (CIK 0001995075),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001995075,,REGISTRATION STATEMENT,N/A,,
N/A,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002066899,,REGISTRATION STATEMENT,N/A,,
DXG,DeepGreenX Group Inc.  (DXG)  (CIK 0002046889),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046889,,REGISTRATION STATEMENT,N/A,,
POM,POMDOCTOR Ltd  (POM)  (CIK 0001877971),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001877971,,REGISTRATION STATEMENT,N/A,,
NAMM,"Namib Minerals  (NAMM, NAMMW)  (CIK 0002026514)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002026514,,REGISTRATION STATEMENT,N/A,,
EFTY,"ETOILES CAPITAL GROUP CO., LTD  (EFTY)  (CIK 0002058349)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002058349,,REGISTRATION STATEMENT,N/A,,
N/A,Smart Logistics Global Ltd  (CIK 0001987189),2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001987189,,,N/A,,
N/A,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001983897,,F-1/A,N/A,,
MEGL,Magic Empire Global Ltd  (MEGL)  (CIK 0001881472),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001881472,,F-1/A,N/A,,
YDDL,One & one Green Technologies. INC  (YDDL)  (CIK 0002034723),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002034723,,REGISTRATION STATEMENT,N/A,,
N/A,KOKOBOTS GROUP  (CIK 0002045907),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002045907,,REGISTRATION STATEMENT,N/A,,
N/A,KBAT Group Inc.  (CIK 0002033315),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002033315,,REGISTRATION STATEMENT,N/A,,
GLSA,Green Solar Energy Ltd  (GLSA)  (CIK 0002040733),2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002040733,,F-1/A,N/A,,
N/A,Agencia Comercial Spirits Ltd.  (CIK 0002060016),2025-07-10,2025-07-10,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002060016,,REGISTRATION STATEMENT,N/A,,
MPJS,MPJS Group Ltd  (MPJS)  (CIK 0002016864),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002016864,,F-1/A,N/A,,
N/A,Nasus Pharma Ltd  (CIK 0002029039),2025-07-09,2025-07-09,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002029039,,F-1,N/A,,
N/A,"HENGGUANG HOLDING CO, Ltd  (CIK 0001868110)",2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001868110,,F-1/A,N/A,,
RNBW,Rainbow Capital Holdings Ltd  (RNBW)  (CIK 0002046919),2025-07-08,2025-07-08,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046919,,F-1/A,N/A,,
ZBAO,Zhibao Technology Inc.  (ZBAO)  (CIK 0001966750),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001966750,,AMENDMENT NO. 4 TO FORM F-1,N/A,,
ICCM,IceCure Medical Ltd.  (ICCM)  (CIK 0001584371),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001584371,,AMENDMENT NO. 3 TO FORM F-1,N/A,,
N/A,"Libera Gaming Operations, Inc  (CIK 0001999119)",2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001999119,,F-1/A,N/A,,
RGNT,REGENTIS BIOMATERIALS LTD.  (RGNT)  (CIK 0001912966),2025-07-07,2025-07-07,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001912966,,AMENDMENT NO. 3 TO FORM F-1,N/A,,
N/A,Republic Power Group Ltd  (CIK 0001912884),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001912884,,REGISTRATION STATEMENT,N/A,,
N/A,"Generation Essentials Group  (TGE, TGE-WT)  (CIK 0002053456)",2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002053456,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
TGHL,GrowHub Ltd  (TGHL)  (CIK 0002024114),2025-07-03,2025-07-03,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002024114,,F-1/A,N/A,,
N/A,"Top Create Biotech Co., Ltd.  (CIK 0002075192)",2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002075192,,,N/A,,
N/A,Softto Inc  (CIK 0002013099),2025-07-02,2025-07-02,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002013099,,F-1/A,N/A,,
