symbol,company_name,ipo_date,filing_date,price_range,shares_offered,exchange,type,source,form_type,cik,accession_number,file_description,business_address,sic_code,fiscal_year_end
N/A,"J-Star Holding Co., Ltd.  (YMAT)  (CIK 0001875016)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001875016,,F-1/A,N/A,,
N/A,Phaos Technology (Cayman) Holdings Ltd  (POAS)  (CIK 0002024258),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002024258,,F-1/A,N/A,,
N/A,Linkage Global Inc  (LGCB)  (CIK 0001969401),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001969401,,AMENDMENT NO. 2 TO FORM F-1,N/A,,
N/A,OTSAW Ltd  (OTSA)  (CIK 0002046462),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046462,,REGISTRATION STATEMENT,N/A,,
N/A,"Hang Feng Technology Innovation Co., Ltd.  (FOFO)  (CIK 0002060083)",2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002060083,,REGISTRATION STATEMENT,N/A,,
N/A,Gelteq Ltd  (GELS)  (CIK 0001920092),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001920092,,REGISTRATION STATEMENT,N/A,,
N/A,ELC Group Holdings Ltd.  (ELCG)  (CIK 0002039096),2025-07-25,2025-07-25,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002039096,,F-1/A,N/A,,
N/A,"Jeffs' Brands Ltd  (JFBR, JFBRW)  (CIK 0001885408)",2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001885408,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
N/A,Zenta Group Co Ltd  (CIK 0002011458),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002011458,,F-1/A,N/A,,
N/A,XINZI TECHNOLOGY INC  (CIK 0002075664),2025-07-24,2025-07-24,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002075664,,FORM F-1 REGISTRATION STATEMENT,N/A,,
N/A,Uptrend Holdings Ltd  (UPX)  (CIK 0002046370),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046370,,REGISTRATION STATEMENT,N/A,,
N/A,INNOCAN PHARMA Corp  (CIK 0001889791),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001889791,,F-1,N/A,,
N/A,GATES GROUP Inc.  (GTSG)  (CIK 0002033738),2025-07-23,2025-07-23,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002033738,,F-1/A,N/A,,
N/A,CTW Cayman  (CTW)  (CIK 0002047148),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047148,,REGISTRATION STATEMENT,N/A,,
N/A,Going International Holding Co Ltd  (CIK 0001968532),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001968532,,REGISTRATION STATEMENT,N/A,,
N/A,"FST Corp.  (KBSX, FSTWF)  (CIK 0002014254)",2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002014254,,REGISTRATION STATEMENT,N/A,,
N/A,Yimutian Inc.  (YMT)  (CIK 0001991605),2025-07-22,2025-07-22,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001991605,,REGISTRATION STATEMENT,N/A,,
N/A,Platinum Analytics Cayman Ltd  (PLTS)  (CIK 0002053033),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002053033,,F-1/A,N/A,,
N/A,TryHard Holdings Ltd  (THH)  (CIK 0002044241),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002044241,,F-1/A,N/A,,
N/A,Rubico Inc.  (RUBI)  (CIK 0001943421),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001943421,,F-1,N/A,,
N/A,Boqii Holding Ltd  (BQ)  (CIK 0001815021),2025-07-21,2025-07-21,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001815021,,AMENDMENT NO. 5 TO FORM F-1,N/A,,
N/A,"Webull Corp  (BULL, BULLW)  (CIK 0001866364)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001866364,,REGISTRATION STATEMENT,N/A,,
N/A,"TNL Mediagene  (TNMG, TNMWF)  (CIK 0002013186)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002013186,,REGISTRATION STATEMENT,N/A,,
N/A,"Blue Gold Ltd  (BGL, BGLWW)  (CIK 0002019435)",2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002019435,,REGISTRATION STATEMENT,N/A,,
N/A,AMBITIONS ENTERPRISE MANAGEMENT CO. L.L.C  (CIK 0002010959),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002010959,,REGISTRATION STATEMENT,N/A,,
N/A,Acco Group Holdings Ltd  (CIK 0002038378),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002038378,,REGISTRATION STATEMENT,N/A,,
N/A,Multi Ways Holdings Ltd  (MWG)  (CIK 0001941500),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001941500,,F-1/A,N/A,,
N/A,Beta FinTech Holdings Ltd  (BTFT)  (CIK 0002046216),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046216,,REGISTRATION STATEMENT,N/A,,
N/A,Gifts International Holdings Ltd  (GINT)  (CIK 0002032274),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002032274,,REGISTRATION STATEMENT,N/A,,
N/A,Bullish  (CIK 0001872195),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001872195,,F-1,N/A,,
N/A,Texxon Holding Ltd  (CIK 0002014337),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002014337,,REGISTRATION STATEMENT,N/A,,
N/A,Eastern International Ltd.  (CIK 0002013320),2025-07-18,2025-07-18,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002013320,,F-1/A,N/A,,
N/A,BUUU Group Ltd  (BUUU)  (CIK 0002047273),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002047273,,REGISTRATION STATEMENT,N/A,,
N/A,RedCloud Holdings plc  (RCT)  (CIK 0002027360),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002027360,,F-1,N/A,,
N/A,Megan Holdings Ltd.  (CIK 0001995075),2025-07-17,2025-07-17,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001995075,,REGISTRATION STATEMENT,N/A,,
N/A,Club Versante Group Ltd  (CIK 0002066899),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002066899,,REGISTRATION STATEMENT,N/A,,
N/A,DeepGreenX Group Inc.  (DXG)  (CIK 0002046889),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002046889,,REGISTRATION STATEMENT,N/A,,
N/A,POMDOCTOR Ltd  (POM)  (CIK 0001877971),2025-07-15,2025-07-15,N/A,N/A,N/A,IPO,sec_edgar,F-1,0001877971,,REGISTRATION STATEMENT,N/A,,
N/A,"Namib Minerals  (NAMM, NAMMW)  (CIK 0002026514)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002026514,,REGISTRATION STATEMENT,N/A,,
N/A,"ETOILES CAPITAL GROUP CO., LTD  (EFTY)  (CIK 0002058349)",2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1,0002058349,,REGISTRATION STATEMENT,N/A,,
N/A,GLAMOORE Capital Group Co Ltd.  (CIK 0001983897),2025-07-14,2025-07-14,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0001983897,,F-1/A,N/A,,
N/A,"Steakholder Foods Ltd.  (STKH, MTTCF)  (CIK 0001828098)",2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0001828098,,AMENDMENT NO. 1 TO FORM F-1,N/A,,
N/A,Magic Empire Global Ltd  (MEGL)  (CIK 0001881472),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0001881472,,F-1/A,N/A,,
N/A,One & one Green Technologies. INC  (YDDL)  (CIK 0002034723),2025-07-11,2025-07-11,N/A,N/A,N/A,IPO,sec_edgar,F-1/A,0002034723,,REGISTRATION STATEMENT,N/A,,
